-0.09	0.49	0.86
-0.10	0.49	0.86
-0.09	0.49	0.84
-0.08	0.49	0.83
-0.07	0.49	0.83
-0.07	0.48	0.82
-0.07	0.47	0.82
-0.08	0.47	0.82
-0.08	0.47	0.82
-0.08	0.47	0.81
-0.10	0.48	0.81
-0.11	0.49	0.81
-0.11	0.50	0.81
-0.12	0.51	0.82
-0.12	0.52	0.83
-0.13	0.52	0.84
-0.15	0.54	0.84
-0.16	0.58	0.82
-0.17	0.60	0.83
-0.18	0.61	0.84
-0.19	0.62	0.84
-0.21	0.63	0.83
-0.21	0.63	0.81
-0.20	0.63	0.80
-0.18	0.63	0.79
-0.17	0.63	0.79
-0.15	0.64	0.80
-0.13	0.65	0.84
-0.12	0.67	0.87
-0.11	0.69	0.90
-0.10	0.69	0.91
-0.08	0.68	0.91
-0.10	0.70	0.97
-0.03	0.68	0.96
0.02	0.68	0.89
0.00	0.69	0.87
-0.01	0.71	0.88
-0.00	0.71	0.92
-0.01	0.70	0.95
-0.01	0.68	0.97
0.01	0.65	0.96
0.04	0.61	0.94
0.08	0.57	0.92
0.10	0.53	0.91
0.10	0.51	0.93
0.07	0.51	0.95
0.07	0.51	0.94
0.06	0.47	0.93
0.06	0.46	0.87
0.09	0.46	0.72
0.07	0.45	0.70
0.11	0.43	0.86
0.15	0.40	0.94
0.19	0.39	0.88
0.21	0.38	0.80
0.22	0.39	0.80
0.23	0.42	0.84
0.23	0.45	0.86
0.25	0.42	0.87
0.28	0.40	0.86
0.31	0.39	0.82
0.33	0.40	0.78
0.30	0.39	0.77
0.26	0.39	0.77
0.24	0.39	0.76
0.23	0.41	0.75
0.25	0.42	0.75
0.26	0.42	0.75
0.29	0.41	0.75
0.32	0.40	0.74
0.35	0.40	0.72
0.35	0.40	0.70
0.33	0.39	0.68
0.31	0.37	0.65
0.31	0.36	0.63
0.30	0.36	0.60
0.29	0.35	0.59
0.27	0.30	0.59
0.19	0.34	0.64
0.34	0.46	0.57
0.38	0.46	0.60
0.35	0.41	0.64
0.37	0.41	0.64
0.38	0.44	0.62
0.36	0.46	0.60
0.36	0.45	0.59
0.35	0.44	0.58
0.35	0.44	0.57
0.34	0.43	0.58
0.34	0.43	0.58
0.33	0.45	0.57
0.33	0.45	0.57
0.35	0.45	0.56
0.36	0.45	0.55
0.37	0.45	0.54
0.38	0.46	0.54
0.39	0.47	0.54
0.39	0.47	0.55
0.40	0.48	0.56
0.40	0.50	0.58
0.41	0.51	0.58
0.42	0.52	0.58
0.44	0.51	0.57
0.45	0.49	0.56
0.43	0.48	0.56
0.41	0.46	0.61
0.45	0.45	0.58
0.42	0.55	0.51
0.39	0.55	0.54
0.41	0.54	0.58
0.43	0.51	0.59
0.44	0.51	0.59
0.45	0.52	0.60
0.45	0.54	0.60
0.46	0.54	0.61
0.47	0.54	0.61
0.49	0.54	0.62
0.49	0.55	0.62
0.48	0.57	0.63
0.46	0.57	0.60
0.41	0.58	0.60
0.42	0.57	0.62
0.46	0.56	0.64
0.49	0.55	0.63
0.50	0.56	0.62
0.52	0.56	0.63
0.51	0.57	0.65
0.50	0.59	0.67
0.50	0.59	0.67
0.52	0.59	0.67
0.52	0.58	0.68
0.51	0.58	0.69
0.53	0.60	0.59
0.51	0.57	0.60
0.50	0.53	0.65
0.48	0.50	0.67
0.46	0.50	0.69
0.48	0.52	0.67
0.49	0.54	0.68
0.50	0.55	0.68
0.49	0.53	0.69
0.49	0.51	0.70
0.49	0.50	0.70
0.48	0.49	0.68
0.47	0.49	0.67
0.48	0.50	0.66
0.48	0.51	0.66
0.49	0.50	0.66
0.50	0.49	0.67
0.49	0.46	0.71
0.47	0.46	0.72
0.49	0.50	0.70
0.51	0.53	0.70
0.53	0.54	0.71
0.56	0.56	0.75
0.52	0.53	0.74
0.51	0.53	0.74
0.50	0.53	0.76
0.48	0.52	0.77
0.49	0.51	0.76
0.51	0.49	0.76
0.53	0.47	0.76
0.56	0.46	0.77
0.59	0.44	0.76
0.63	0.41	0.76
0.64	0.37	0.75
0.64	0.34	0.72
0.62	0.32	0.70
0.56	0.28	0.65
0.49	0.21	0.58
0.39	0.15	0.49
0.28	0.07	0.36
0.19	-0.03	0.20
0.07	-0.14	-0.00
-0.16	-0.25	-0.25
-0.37	-0.35	-0.51
-0.47	-0.39	-0.71
-0.61	-0.36	-0.91
-0.74	-0.36	-1.02
-0.83	-0.29	-1.05
-0.93	-0.19	-0.97
-1.00	-0.06	-0.80
-1.00	0.06	-0.59
-0.93	0.11	-0.34
-0.83	0.19	-0.12
-0.73	0.18	0.11
-0.57	0.20	0.36
-0.52	0.21	0.63
-0.53	0.33	0.89
-0.58	0.48	1.11
-0.64	0.62	1.28
-0.62	0.73	1.48
-0.64	0.77	1.54
-0.58	0.87	1.78
-0.44	1.07	1.94
-0.35	1.20	2.10
-0.29	1.24	2.19
-0.10	1.25	2.21
0.10	1.25	2.24
0.15	1.22	2.24
0.19	1.25	2.19
0.27	1.26	2.16
0.39	1.26	2.18
0.47	1.25	2.18
0.52	1.23	2.16
0.54	1.19	2.14
0.55	1.14	2.11
0.57	1.11	2.08
0.60	1.08	2.06
0.65	1.03	2.06
0.65	0.99	2.05
0.69	0.92	2.01
0.76	0.85	1.98
0.80	0.77	1.96
0.83	0.69	1.94
0.89	0.59	1.94
0.96	0.51	1.93
1.09	0.43	1.94
1.18	0.38	1.93
1.17	0.32	1.88
1.11	0.29	1.80
1.01	0.24	1.72
0.88	0.19	1.62
0.77	0.14	1.52
0.68	0.09	1.44
0.61	0.05	1.33
0.56	-0.01	1.22
0.52	-0.08	1.14
0.48	-0.15	1.06
0.36	-0.17	0.93
0.31	-0.24	0.82
0.33	-0.30	0.78
0.16	-0.32	0.74
0.02	-0.29	0.60
-0.08	-0.28	0.48
-0.16	-0.29	0.37
-0.19	-0.28	0.32
-0.26	-0.29	0.24
-0.30	-0.32	0.20
-0.31	-0.31	0.19
-0.34	-0.27	0.19
-0.41	-0.25	0.18
-0.53	-0.22	0.15
-0.65	-0.21	0.10
-0.71	-0.21	0.01
-0.75	-0.21	-0.07
-0.80	-0.23	-0.15
-0.85	-0.25	-0.24
-0.95	-0.24	-0.30
-1.01	-0.21	-0.33
-1.04	-0.17	-0.37
-1.02	-0.15	-0.37
-1.00	-0.12	-0.33
-0.97	-0.09	-0.26
-0.95	-0.05	-0.22
-0.95	-0.03	-0.19
-1.04	0.02	-0.16
-1.16	0.07	-0.12
-1.28	0.09	-0.02
-1.40	0.14	0.10
-1.48	0.20	0.20
-1.46	0.30	0.36
-1.55	0.44	0.58
-1.69	0.63	0.80
-1.73	0.87	1.05
-1.58	1.03	1.29
-1.27	1.05	1.50
-0.98	1.00	1.63
-0.71	0.99	1.81
-0.49	1.08	1.79
-0.48	1.24	1.69
-0.54	1.36	1.82
-0.32	1.43	1.98
0.01	1.44	2.14
0.31	1.42	2.26
0.50	1.42	2.31
0.49	1.39	2.29
0.32	1.29	2.21
0.05	1.14	2.13
-0.22	0.97	1.96
-0.36	0.79	1.80
-0.44	0.53	1.63
-0.35	0.32	1.52
-0.23	0.19	1.40
-0.04	0.06	1.31
0.15	-0.09	1.24
0.27	-0.22	1.15
0.34	-0.29	1.03
0.36	-0.38	0.91
0.47	-0.44	0.82
0.59	-0.48	0.71
0.77	-0.48	0.64
1.01	-0.51	0.59
1.24	-0.49	0.57
1.38	-0.47	0.55
1.38	-0.43	0.54
1.34	-0.39	0.54
1.26	-0.35	0.54
1.20	-0.29	0.59
1.02	-0.17	0.64
0.76	0.00	0.77
0.58	0.22	0.94
0.51	0.39	1.09
0.47	0.50	1.22
0.42	0.54	1.28
0.33	0.55	1.33
0.29	0.58	1.44
0.25	0.66	1.62
0.19	0.79	1.89
0.21	1.00	2.21
0.26	1.18	2.59
0.34	1.43	2.85
0.45	1.48	3.24
0.26	1.53	3.26
0.29	1.63	3.15
0.68	1.61	3.28
0.89	1.47	3.39
0.85	1.34	3.34
0.81	1.19	3.26
0.81	1.01	3.20
0.70	0.80	3.07
0.54	0.56	2.91
0.29	0.33	2.67
0.05	0.13	2.43
-0.14	-0.03	2.13
-0.29	-0.17	1.79
-0.39	-0.26	1.44
-0.40	-0.31	1.16
-0.27	-0.40	0.91
-0.13	-0.53	0.69
-0.06	-0.68	0.46
0.09	-0.80	0.16
0.21	-1.00	-0.25
0.26	-1.31	-0.72
0.45	-1.79	-1.14
0.49	-2.27	-1.37
0.60	-2.48	-1.50
0.32	-2.40	-1.52
-0.17	-2.24	-1.36
-0.61	-1.92	-0.96
-1.06	-1.48	-0.41
-1.51	-0.97	-0.01
-1.89	-0.61	0.33
-2.05	-0.46	0.56
-1.94	-0.45	0.87
-1.78	-0.45	1.14
-1.71	-0.35	1.13
-1.60	-0.33	1.32
-1.57	-0.29	1.31
-1.50	-0.22	1.39
-1.34	-0.09	1.43
-1.08	0.03	1.63
-0.79	0.14	1.73
-0.47	0.24	1.80
-0.29	0.17	1.82
-0.25	0.01	1.76
-0.32	-0.15	1.82
-0.01	-0.22	1.76
0.08	-0.25	1.80
-0.02	-0.25	1.82
-0.04	-0.22	1.78
0.02	-0.24	1.69
0.08	-0.22	1.55
0.08	-0.22	1.44
0.11	-0.25	1.34
0.23	-0.21	1.23
0.42	-0.10	1.17
0.64	-0.10	0.95
0.79	-0.19	1.21
0.96	0.04	1.20
1.03	0.19	1.06
0.84	0.14	1.05
0.70	0.15	0.98
0.58	0.27	0.88
0.46	0.34	0.71
0.37	0.40	0.68
0.33	0.45	0.54
0.35	0.48	0.50
0.36	0.46	0.51
0.38	0.51	0.50
0.45	0.60	0.49
0.54	0.66	0.51
0.56	0.73	0.59
